qmof_id,name,analysis_bin,primary_metal,outputs.pbe.bandgap,zeo_pld,zeo_lcd,zeo_density,zeo_volume,zeo_natoms
qmof-8a2fa8a,OTOXEB_FSR,bandgap_2.5_to_3.0eV,Ag,1.090838,1.00367,1.95069,1.857419579,1316.082938,110
qmof-9747309,DIJZOM_FSR,bandgap_2.5_to_3.0eV,Zn,1.639965,0.99582,2.11407,1.708886239,1130.850572,108
qmof-b7041f4,WEBKEW_FSR,bandgap_2.5_to_3.0eV,Cs,1.951162,0.99575,1.73549,2.383335122,1050.669885,80
qmof-3104826,MOVTUO_FSR,bandgap_2.5_to_3.0eV,Co,0.444964,1.17495,2.20494,1.533578262,908.0166274,88
qmof-aa314f7,NUNWAV_FSR,bandgap_2.5_to_3.0eV,Ag,1.556832,1.68938,2.52498,2.178076056,1049.336949,92
qmof-6c0ffdd,BOKSOK_FSR,bandgap_2.5_to_3.0eV,Fe,1.306262,1.09426,2.31928,1.556461357,1259.892606,114
qmof-d23c199,LATKAV_FSR,bandgap_2.5_to_3.0eV,Cu,0.468261,2.09506,2.51195,1.982844132,399.5679254,30
qmof-3a4a4ef,IRIWIP_FSR,bandgap_2.5_to_3.0eV,Cu,1.476872,0.92821,1.97206,1.739134763,465.5567318,46
qmof-cd3d266,LICDIL_FSR,bandgap_2.5_to_3.0eV,Co,0.841419,0.99883,2.20267,1.410180586,1101.987564,111
qmof-8ce647a,OSOGIO_FSR,bandgap_2.5_to_3.0eV,Hg,1.872669,1.39811,2.08516,2.016207148,1001.303056,90
qmof-1fcb8db,JOFQIE_FSR,bandgap_2.5_to_3.0eV,Zn,1.533517,1.19549,2.22653,1.618610755,1432.42569,134
qmof-050c6ef,GESDEP_FSR,bandgap_2.5_to_3.0eV,Mn,0.948495,1.32918,2.53622,1.495008393,696.9746104,71
qmof-2ca6d90,DURKOR_FSR,bandgap_2.5_to_3.0eV,Ag,1.590335,0.82418,2.02065,2.469603833,772.0233808,64
qmof-ae5b951,HAGXAP_FSR,bandgap_2.5_to_3.0eV,Cu,1.259777,0.93408,1.94281,2.104759168,523.38436,46
qmof-7e9d037,BIFZAT_FSR,bandgap_2.5_to_3.0eV,Ni,1.061793,2.57198,3.24571,1.590678321,1079.442028,100
qmof-e5376d7,NIMVEL_FSR,bandgap_2.5_to_3.0eV,Cu,1.413734,2.08532,2.78545,2.221513289,1598.632889,136
qmof-9e477b5,FEWRAB_FSR,bandgap_2.5_to_3.0eV,Mn,1.043508,1.05536,1.82886,1.700583178,1110.81954,99
qmof-af4297c,HOTDEZ_FSR,bandgap_2.5_to_3.0eV,Cu,0.666456,0.93969,1.8199,1.666945557,661.0959998,66
qmof-3faf53c,CIHNEO_FSR,bandgap_2.5_to_3.0eV,Cu,0.738185,0.80391,1.60531,2.364545335,597.2286609,64
qmof-afcfed2,QIVYUR_FSR,bandgap_2.5_to_3.0eV,Zn,1.73501,2.26441,3.21906,1.440108583,894.1415365,78
qmof-c8df599,OCIVAA01_FSR,bandgap_2.5_to_3.0eV,Fe,1.310431,0.9355,1.70034,2.045915891,674.8709824,66
qmof-3195183,NOQDEE_FSR,bandgap_2.5_to_3.0eV,Zn,1.925518,1.44325,3.53485,1.514960229,1306.371105,114
qmof-21f2274,KIVYEU_FSR,bandgap_2.5_to_3.0eV,Sr,1.220757,0.7293,1.68786,1.954264282,687.958538,74
qmof-cf35b6c,FUQHOP_FSR,bandgap_2.5_to_3.0eV,K,1.691796,1.18792,2.0352,1.721295555,1110.523237,106
qmof-98dce4c,MINJOK_FSR,bandgap_2.5_to_3.0eV,Mn,0.900359,1.08621,2.33408,1.503819972,1518.752642,144
qmof-056750f,ESATAU_FSR,bandgap_2.5_to_3.0eV,Zn,1.963304,3.47981,4.05922,1.655707792,1534.586902,137
qmof-d6e31ae,OXELEK_FSR,bandgap_2.5_to_3.0eV,Cu,1.299106,1.07602,2.19183,2.133954095,1203.577042,108
qmof-f817326,XUPCIV_FSR,bandgap_2.5_to_3.0eV,Mn,0.615335,1.94324,3.29178,1.406203617,812.1299994,67
qmof-07fb9bf,AWOMEG_FSR,bandgap_2.5_to_3.0eV,Ag,1.552465,0.864,1.59711,2.097908824,547.9794182,52
qmof-18e13b8,DAZHAO_FSR,bandgap_2.5_to_3.0eV,Cu,0.608252,0.93896,1.8327,1.655029421,1017.106545,87
qmof-d33c8e0,HOMMIG_FSR,bandgap_2.5_to_3.0eV,Ca,1.763526,1.05647,1.88745,1.76953607,1019.07631,96
qmof-5b9bf09,HIPMOK_FSR,bandgap_2.5_to_3.0eV,Tb,2.178857,0.75733,1.7692,2.238945332,828.0447528,86
qmof-90996c9,GADSAI_FSR,bandgap_2.5_to_3.0eV,Ca,1.816418,0.79152,1.7106,1.882225042,540.3609133,58
qmof-dbdf2e7,TIHPAE_FSR,bandgap_2.5_to_3.0eV,Mn,0.716559,0.9483,2.03185,1.681061524,897.5347365,92
qmof-49c91df,DAXZOU_FSR,bandgap_2.5_to_3.0eV,Hg,1.617126,1.2402,3.10128,2.247718018,1484.194395,134
qmof-4ffcb6d,TOZGOE01_FSR,bandgap_2.5_to_3.0eV,Ag,1.460708,0.90325,1.64833,2.238222283,559.4960111,48
qmof-b8dd1c7,BIBFOJ_FSR,bandgap_2.5_to_3.0eV,Cd,1.607748,0.87467,1.99168,2.179294942,636.399535,66
qmof-d3129ea,JOXPUJ_FSR,bandgap_2.5_to_3.0eV,Ag,1.482573,1.16952,3.12322,2.48216989,854.4045024,72
qmof-a170fdf,ETUGUV_FSR,bandgap_2.5_to_3.0eV,Cu,0.669345,1.05033,2.10309,1.738455425,659.1664356,59
qmof-5224f49,PEPTUA_FSR,bandgap_2.5_to_3.0eV,Mo,1.500963,0.82167,1.87852,3.117065516,1137.668437,102
qmof-918c8d1,PAHVAW_FSR,bandgap_2.5_to_3.0eV,Cu,0.731011,0.94847,2.55563,1.839132244,765.3299135,78
qmof-827fbe8,QUPZIM_FSR,bandgap_2.5_to_3.0eV,Fe,0.135776,2.14628,2.66606,1.546018443,567.2482437,50
qmof-94c1285,NEFJAM_FSR,bandgap_2.5_to_3.0eV,K,1.592758,0.66446,1.69938,1.746981262,1469.092977,140
qmof-736e83b,MUZCEQ_FSR,bandgap_2.5_to_3.0eV,Fe,0.226899,1.1185,2.93641,1.793994983,1144.888648,100
qmof-d2ed0fc,POMPIR_FSR,bandgap_2.5_to_3.0eV,Co,0.640758,0.69499,2.05342,1.987971304,1129.647605,104
qmof-7fcab56,HUPZAV_FSR,bandgap_2.5_to_3.0eV,Ag,1.436625,1.04949,1.76995,2.022642132,952.4942664,84
qmof-93dfeb2,GUDCUE_FSR,bandgap_2.5_to_3.0eV,Ag,1.350775,0.88724,1.99213,1.965504302,1189.855122,116
qmof-77a1ed6,VERHAB_FSR,bandgap_2.5_to_3.0eV,Mo,1.989594,0.96532,1.93161,1.831582288,524.1998314,54
qmof-c4c5c23,HOBFAI_FSR,bandgap_3.0_to_3.5eV,Cu,0.920335,1.05239,3.04357,1.39677515,1158.522606,121
qmof-d701b9b,UXANIS_FSR,bandgap_3.0_to_3.5eV,Dy,2.302851,1.20487,3.48219,2.059314303,1094.967128,96
qmof-d5f9805,GUWCAD_FSR,bandgap_3.0_to_3.5eV,Zn,2.087453,1.19857,2.89328,1.577105797,1002.044621,78
qmof-d0eca3c,QEWMUD_FSR,bandgap_3.0_to_3.5eV,Cd,2.177552,1.1704,2.09218,3.064318939,529.2629581,36
qmof-c3167f9,GAMVAU_FSR,bandgap_3.0_to_3.5eV,Cd,2.149507,1.32027,2.16178,1.542058825,1352.914182,126
qmof-16c4dd5,SANBUF01_FSR,bandgap_3.0_to_3.5eV,Cu,0.18521,1.1039,2.36398,2.018242737,417.4708557,48
qmof-63c5997,OWAZAO_FSR,bandgap_3.0_to_3.5eV,Cd,2.516138,1.07527,2.10765,1.707170676,1131.926131,110
qmof-cb53c9a,KACHUT_FSR,bandgap_3.0_to_3.5eV,Pt,2.40099,1.44576,2.33559,2.218145541,1237.976566,100
qmof-bcebc11,QANDOB_FSR,bandgap_3.0_to_3.5eV,Ag,1.633585,0.78794,1.55444,3.927712402,719.9611466,58
qmof-e4e85bb,WUQLEA_FSR,bandgap_3.0_to_3.5eV,Hg,2.251086,1.77224,2.07566,2.254178905,415.314033,37
qmof-606a263,CIHYOJ_FSR,bandgap_3.0_to_3.5eV,Cd,1.879797,1.0023,2.05382,2.068988061,828.3294677,61
qmof-ba1edaa,AQIFOW_FSR,bandgap_3.0_to_3.5eV,Zn,1.765028,1.1198,1.93116,1.846057273,711.7875071,70
qmof-2ba0cce,UYIGAM02_FSR,bandgap_3.0_to_3.5eV,Co,0.677107,1.36094,2.04531,1.580976593,618.2244131,58
qmof-5ea8960,MOXZIJ_FSR,bandgap_3.0_to_3.5eV,Pb,2.206854,1.33734,3.06135,1.866012471,1188.248079,104
qmof-92702e7,IFENUF_FSR,bandgap_3.0_to_3.5eV,Ag,1.885077,0.93667,1.90283,1.636481225,1043.685448,106
qmof-f2d872e,UZEBOS01_FSR,bandgap_3.0_to_3.5eV,Co,0.404262,3.28393,4.69356,1.334171796,1113.457908,98
qmof-442efa0,MUDBIY_FSR,bandgap_3.0_to_3.5eV,Cd,2.479615,0.88083,1.79845,2.030933146,1467.441969,128
qmof-71d98f1,RAFMAN_FSR,bandgap_3.0_to_3.5eV,K,1.991396,2.26936,2.96913,1.649859647,1238.408453,119
qmof-c060980,NENXIO_FSR,bandgap_3.0_to_3.5eV,Cu,0.658776,2.14696,2.91389,1.860405704,869.9575699,72
qmof-599e3b3,OZEPIT_FSR,bandgap_3.0_to_3.5eV,Mn,0.919063,2.72155,5.16324,1.471837782,1214.624071,100
qmof-a838610,CAVJAN_FSR,bandgap_3.0_to_3.5eV,Zn,2.376747,1.00464,3.04981,1.525275269,1375.948224,130
qmof-04a6cff,LIWMOU_FSR,bandgap_3.0_to_3.5eV,Mn,1.174152,0.85,1.66728,1.918536294,948.9150972,100
qmof-b8647f2,BUGLOG_FSR,bandgap_3.0_to_3.5eV,Cu,0.722678,0.85603,1.61422,2.130166728,529.2988818,42
qmof-98d5ff0,QURDIR_FSR,bandgap_3.0_to_3.5eV,Zn,1.849037,0.75293,1.7809,1.786654044,847.1683932,88
qmof-caa7611,GUJFIB_FSR,bandgap_3.0_to_3.5eV,Zn,1.622433,1.06442,1.79967,1.790043691,652.4156263,64
qmof-7accad1,UHOYIZ_FSR,bandgap_3.0_to_3.5eV,Cd,2.356985,1.23933,2.20979,3.195591603,474.807441,38
qmof-340ce1d,SAMTUY_FSR,bandgap_3.0_to_3.5eV,Zn,2.182879,1.13728,3.03457,1.482703907,1321.275146,120
qmof-12fff70,MEXTIV_FSR,bandgap_3.0_to_3.5eV,Cu,1.00018,1.16282,2.69394,1.595793306,1080.62906,105
qmof-f7c5ef4,BEPDUW_FSR,bandgap_3.0_to_3.5eV,Er,2.129689,0.9796,2.35658,2.104896206,818.1595257,76
qmof-afb0a94,RIHJOJ_FSR,bandgap_3.0_to_3.5eV,Zn,1.407063,3.19998,5.05339,1.325121211,1222.545658,86
qmof-6304adf,XICDOC01_FSR,bandgap_3.0_to_3.5eV,Zn,0.655076,0.83212,1.71704,2.409177505,782.8660734,72
qmof-6c38eb4,QOZHEU01_FSR,bandgap_3.0_to_3.5eV,Ni,1.008496,1.25763,2.42492,1.612174384,1122.87135,102
qmof-e9695d9,PIHJAS_FSR,bandgap_3.0_to_3.5eV,Hg,2.038345,1.16221,2.47435,2.074608212,843.6161404,66
qmof-8f9b4a4,TAMLIE_FSR,bandgap_3.0_to_3.5eV,Cd,2.204471,0.94654,1.79527,2.445666361,308.5521875,27
qmof-48262eb,QAQBOA_FSR,bandgap_3.0_to_3.5eV,Cd,1.764375,1.22406,4.21849,1.440037903,1826.812466,144
qmof-7b7a359,PADXAV_FSR,bandgap_3.0_to_3.5eV,Cd,2.109463,2.06972,3.13284,1.492468156,1502.077918,146
qmof-c6a0e3a,IYOGUA_FSR,bandgap_3.0_to_3.5eV,Dy,2.383457,1.27843,3.25196,1.880240189,1501.857109,136
qmof-b22f748,MUXNUO02_FSR,bandgap_3.0_to_3.5eV,Na,2.165603,0.69973,1.54786,1.765403191,953.0114621,84
qmof-4acb06b,IMEZOQ_FSR,bandgap_3.0_to_3.5eV,Ag,2.168458,0.68006,1.84866,3.272783881,852.3140487,72
qmof-0355eff,QEHVAC_FSR,bandgap_3.0_to_3.5eV,Cd,2.085429,1.11721,1.75502,1.797541402,977.1655735,84
qmof-8f318ef,LIJREC_FSR,bandgap_3.0_to_3.5eV,Zn,2.246963,1.78338,3.01551,1.616121345,1400.032806,128
qmof-4c1a060,WODRIS_FSR,bandgap_3.0_to_3.5eV,Cu,0.863349,1.03118,2.06923,2.064574102,681.2978216,69
qmof-5bbacb7,NURCUA_FSR,bandgap_3.0_to_3.5eV,Nd,2.030279,1.32596,2.53917,2.002020772,939.8508481,88
qmof-2eb30ad,NAQXEK_FSR,bandgap_3.0_to_3.5eV,Cd,2.079359,0.94392,2.31057,2.046912801,1825.712484,148
qmof-6d69c36,EJEBOL01_FSR,bandgap_3.0_to_3.5eV,Mn,1.092626,1.18666,2.38073,1.808708156,951.4085409,92
qmof-580d3d5,NUZHUN_FSR,bandgap_3.0_to_3.5eV,Zn,2.121642,1.2279,1.68404,1.773899569,849.6379214,90
qmof-9bfb63d,HENNEU_FSR,bandgap_3.0_to_3.5eV,Li,2.077334,1.35191,2.55774,1.576272527,1180.333974,114
qmof-5822fdf,CEFHAZ_FSR,bandgap_3.0_to_3.5eV,Hg,2.228417,0.98039,1.53829,3.222392635,553.8481823,41
qmof-9e0da10,VORTIH_FSR,bandgap_3.0_to_3.5eV,Ag,2.176253,0.68425,1.89642,2.282816551,471.4154471,46
qmof-44a4cb1,MIZLAJ_FSR,bandgap_3.0_to_3.5eV,Pb,2.178621,0.97352,1.99527,3.114201227,692.31757,50
qmof-3119618,CAFCET_FSR,bandgap_3.5_to_4.0eV,Cd,2.543862,0.85523,1.53419,1.774004538,959.989438,100
qmof-2ad0ab2,HUTQET_FSR,bandgap_3.5_to_4.0eV,Ag,2.447964,0.89988,1.87228,3.539991045,1633.792666,148
qmof-dfb5bc0,HIGGUB_FSR,bandgap_3.5_to_4.0eV,Cd,2.455705,1.0177,2.2085,2.056073979,1042.452599,80
qmof-98b5b40,KOZCIN01_FSR,bandgap_3.5_to_4.0eV,Zn,2.181368,1.27357,2.41808,1.724569687,1350.080698,116
qmof-0858cc1,GUGWAI_FSR,bandgap_3.5_to_4.0eV,Zn,2.345606,1.28326,2.40462,1.434079401,1097.364542,116
qmof-9b25d13,IWEYOZ_FSR,bandgap_3.5_to_4.0eV,Zn,2.221458,1.69034,3.46236,1.611045466,970.3856656,90
qmof-b0e2c87,LOXZOP_FSR,bandgap_3.5_to_4.0eV,Y,2.583468,0.84713,2.0153,2.155939109,661.0450014,66
qmof-14b170b,HISLEB_FSR,bandgap_3.5_to_4.0eV,Ni,1.144802,0.95586,2.164,1.617584519,617.8492206,58
qmof-23669af,SOCHIC_FSR,bandgap_3.5_to_4.0eV,Cd,2.398575,0.79952,2.61317,2.038924148,760.2971776,68
qmof-458a962,LARZUB_FSR,bandgap_3.5_to_4.0eV,Co,1.106175,0.93804,1.87475,1.629973815,594.4843236,61
qmof-3caf24b,HENREA_FSR,bandgap_3.5_to_4.0eV,Ag,2.280683,1.06582,1.90433,2.250643324,954.5507931,76
qmof-8287615,LEPVIN_FSR,bandgap_3.5_to_4.0eV,La,2.285451,1.05148,3.3471,2.431479941,1308.560926,116
qmof-24c1355,RIWXIF_FSR,bandgap_3.5_to_4.0eV,Cu,2.014358,1.08305,1.75924,3.626413538,424.9257451,30
qmof-b40e587,DEDPAD01_FSR,bandgap_3.5_to_4.0eV,Ag,2.426535,1.03393,2.02648,2.514164037,1484.209384,128
qmof-f405a54,QEKLID01_FSR,bandgap_3.5_to_4.0eV,Cd,2.979525,2.31435,3.49928,1.87469064,929.9184956,83
qmof-5f619ed,FAMDII_FSR,bandgap_3.5_to_4.0eV,Cd,2.362885,1.60289,2.50451,1.805423007,869.5067019,78
qmof-b2fc047,ORUGUF_FSR,bandgap_3.5_to_4.0eV,Cd,2.656174,1.03153,2.11232,2.088124158,1615.596165,150
qmof-1dc30c4,KULJEI_FSR,bandgap_3.5_to_4.0eV,Bi,2.73749,0.84624,2.03489,4.217584825,968.644901,76
qmof-2b6d068,PARQEG_FSR,bandgap_3.5_to_4.0eV,Na,2.990057,1.02698,2.42173,1.310289216,824.5982455,86
qmof-b99f6b2,NAVLOO_FSR,bandgap_3.5_to_4.0eV,Cu,0.961629,1.31492,2.21965,1.839533256,754.1801972,72
qmof-108e5ba,WEPCEA_FSR,bandgap_3.5_to_4.0eV,Ag,2.496546,0.88416,1.5572,2.827118818,760.9308918,64
qmof-76b7f39,FAXPOM_FSR,bandgap_3.5_to_4.0eV,Zn,2.418452,0.88051,1.70355,1.67116239,1100.667662,114
qmof-0e86d2f,KALNAN01_FSR,bandgap_3.5_to_4.0eV,Zn,2.219976,1.05554,1.99189,1.680029533,695.2231844,72
qmof-c4e3466,VECCOW_FSR,bandgap_3.5_to_4.0eV,Rb,2.050408,1.05781,1.83668,2.717720555,1008.420133,88
qmof-e521165,AWUCOL_FSR,bandgap_3.5_to_4.0eV,Hg,2.770627,1.12869,1.86198,2.504797089,873.4732032,66
qmof-dc3b732,RADZED_FSR,bandgap_3.5_to_4.0eV,Ag,2.387081,1.02739,2.231,2.908776539,1553.606625,140
qmof-a5caf55,HOQYIW_FSR,bandgap_3.5_to_4.0eV,Cu,0.995666,1.06814,2.41053,1.772700967,899.0537511,84
qmof-5eee5ab,PEXWAQ01_FSR,bandgap_3.5_to_4.0eV,La,2.836814,0.9505,2.19921,1.65370577,1165.511224,110
qmof-db1b55d,LENRAY_FSR,bandgap_3.5_to_4.0eV,Cd,2.964098,1.17352,3.21749,1.720508237,773.5009319,70
qmof-da144a7,SALZOV_FSR,bandgap_3.5_to_4.0eV,Zn,2.557499,2.47632,3.51594,1.587144569,1112.890091,108
qmof-4e6ad11,OPUCAE_FSR,bandgap_3.5_to_4.0eV,Cu,0.595147,1.41199,2.97103,2.018888535,1483.939964,130
qmof-40c1cc0,TATBUO_FSR,bandgap_3.5_to_4.0eV,Y,2.828138,0.97231,2.25807,2.493789696,894.9954615,82
qmof-eaa8adc,CUFODO11_FSR,bandgap_3.5_to_4.0eV,Cu,0.850355,0.86617,1.52255,2.140488907,613.2768022,64
qmof-33ecd67,MARLOI_FSR,bandgap_3.5_to_4.0eV,Zn,2.761239,1.03514,1.87878,1.769761538,639.2451334,64
qmof-ee04670,XAHGUK_FSR,bandgap_3.5_to_4.0eV,Cd,2.337554,1.29026,1.66372,2.243367308,468.6398509,40
qmof-07c1136,WOQJES03_FSR,bandgap_3.5_to_4.0eV,Zn,2.921344,1.17343,2.01151,3.010841976,1046.055491,88
qmof-fd1d516,DOHKOD_FSR,bandgap_3.5_to_4.0eV,Ag,2.085339,0.98609,1.98722,1.999965198,1511.641285,136
qmof-66615cb,IGOBOW_FSR,bandgap_3.5_to_4.0eV,Cu,2.398443,2.56342,3.88627,1.405986836,1123.25243,102
qmof-60d01a8,XIVKES_FSR,bandgap_3.5_to_4.0eV,Cu,0.907069,0.75784,1.81608,2.858406423,675.2995204,56
qmof-9f90a7e,BINSOJ_FSR,bandgap_3.5_to_4.0eV,Na,2.705737,0.68537,1.35636,1.793269182,722.7034273,70
qmof-9ef7236,CAYJET_FSR,bandgap_3.5_to_4.0eV,Ni,1.563133,1.17927,2.28922,1.513135885,576.2533319,53
qmof-3415203,FUYTID01_FSR,bandgap_3.5_to_4.0eV,Cu,0.881478,0.83981,1.69766,1.974990568,1398.632509,148
qmof-61b30af,KUYWEI_FSR,bandgap_3.5_to_4.0eV,Organic_Only,1.966814,1.37526,3.37283,2.347204313,1630.699426,150
qmof-270723c,DEWNUR_FSR,bandgap_3.5_to_4.0eV,Sc,2.584275,0.97922,2.53293,1.848542736,1056.708359,94
qmof-b2050b0,QUBQIP_FSR,bandgap_3.5_to_4.0eV,Organic_Only,1.975527,1.00544,2.20714,2.591341282,625.7246631,64
qmof-8f84700,OVIYOI_FSR,bandgap_3.5_to_4.0eV,Zn,2.35283,1.61291,2.49928,1.513324671,1670.92719,136
qmof-fe6e0c3,GUKQIN_FSR,bandgap_3.5_to_4.0eV,Ag,1.964349,0.99568,1.87622,2.561827317,934.5878315,90
qmof-c7fe47a,NESHIE_FSR,bandgap_3.5_to_4.0eV,Ba,2.36973,1.23159,2.09423,1.838551266,1567.462536,130
qmof-35e46f1,GOYYEA_FSR,bandgap_3.5_to_4.0eV,Ag,2.292171,2.96409,3.83417,2.022939261,1736.915173,136
qmof-0bd5270,KEGYAX_FSR,bandgap_3.5_to_4.0eV,Ag,2.050325,1.05002,3.05523,2.602497379,899.4392384,84
qmof-c59d8b8,CEDXAL_FSR,bandgap_4.0_to_4.5eV,Fe,1.415409,1.45138,2.00491,1.671671422,994.0272606,94
qmof-cd42f10,QATWAL_FSR,bandgap_4.0_to_4.5eV,Cu,1.007937,0.91071,2.17801,1.751781974,1531.93372,146
qmof-e522407,DENVIC_FSR,bandgap_4.0_to_4.5eV,Cd,3.223756,0.9687,1.813,2.118991708,1483.407623,134
qmof-19ac3b5,LINSEJ_FSR,bandgap_4.0_to_4.5eV,Sm,2.954714,1.33454,2.8743,2.257430655,1125.462463,100
qmof-60562ae,INALIT_FSR,bandgap_4.0_to_4.5eV,Ag,2.661572,1.1232,2.29663,1.828084226,614.2453953,60
qmof-8fa99e8,YEPFEF_FSR,bandgap_4.0_to_4.5eV,Cd,2.832681,1.00327,3.39746,1.732667706,850.4418958,76
qmof-36dafb7,DUWSAQ_FSR,bandgap_4.0_to_4.5eV,Nd,2.735439,1.05638,2.66986,2.513881526,1095.019307,104
qmof-7aa85c3,JISJUT_FSR,bandgap_4.0_to_4.5eV,Zn,3.022741,1.00108,2.00581,1.805129714,1212.881704,120
qmof-dbfd3f6,DUHLIC_FSR,bandgap_4.0_to_4.5eV,Cd,2.910304,1.1922,2.65075,2.049457227,560.0193203,50
qmof-2e97dc7,LINTUA_FSR,bandgap_4.0_to_4.5eV,Sm,3.205446,1.6423,3.02518,2.213903284,1183.624611,104
qmof-7b6134f,HUHCOD_FSR,bandgap_4.0_to_4.5eV,Zn,3.328328,1.24092,2.53318,1.476621869,530.6128457,53
qmof-3f10a21,RIWVAV_FSR,bandgap_4.0_to_4.5eV,Co,1.079365,1.03891,2.29981,1.545215391,991.5333671,98
qmof-88f93c8,YOTCAM_FSR,bandgap_4.0_to_4.5eV,Ag,2.51977,0.96629,2.14469,2.442110666,720.6831827,68
qmof-1580705,BIYTEJ_FSR,bandgap_4.0_to_4.5eV,Zn,2.79558,6.42357,6.52973,1.379580416,2018.934686,114
qmof-667620b,POGQEI_FSR,bandgap_4.0_to_4.5eV,Ag,3.006456,0.91175,1.74186,2.183722503,939.9610028,96
qmof-778efcb,ARUTAK_FSR,bandgap_4.0_to_4.5eV,Cd,2.780241,1.61976,3.64978,1.60172161,1121.115274,86
qmof-3458460,SEVROC_FSR,bandgap_4.0_to_4.5eV,Sr,3.204861,1.05452,1.61985,2.180897723,766.6856287,68
qmof-c46c71e,TACBEF_FSR,bandgap_4.0_to_4.5eV,Ni,1.434178,1.2035,2.33332,1.575752027,765.0528388,78
qmof-10d8e94,POLGON_FSR,bandgap_4.0_to_4.5eV,Zn,2.576402,1.28537,2.11615,1.604773587,1195.927751,118
qmof-fe8fa3d,MEHTOL_FSR,bandgap_4.0_to_4.5eV,Pr,2.922868,0.96745,1.83401,2.231532045,1405.270271,128
qmof-a9b0e38,JOBHUF_FSR,bandgap_4.0_to_4.5eV,Ag,2.666259,1.15679,1.99646,2.283153857,1092.649268,100
qmof-0434c87,NEJZEJ_FSR,bandgap_4.0_to_4.5eV,Cd,3.221224,1.49151,4.6504,1.476656807,1030.495983,82
qmof-a03e4a5,OQIMOS_FSR,bandgap_4.0_to_4.5eV,Cd,3.438376,0.95825,1.8761,1.815984676,934.1436956,90
qmof-7d95374,WUXROY_FSR,bandgap_4.0_to_4.5eV,Cd,3.164508,0.92654,1.7805,2.077222961,594.1622576,58
qmof-cecbcd8,DATSUN_FSR,bandgap_4.0_to_4.5eV,Ag,2.945958,0.97445,2.52666,1.852337604,1557.142503,136
qmof-684fe0f,PIWDEF_FSR,bandgap_4.0_to_4.5eV,Sn,3.2412,0.92813,1.95066,1.807176842,1208.983714,120
qmof-36f1dad,AXAWED_FSR,bandgap_4.0_to_4.5eV,Cd,2.939003,4.28824,4.71294,1.416264669,902.7573543,77
qmof-a59565c,BUZMUG_FSR,bandgap_4.0_to_4.5eV,Pr,2.746453,1.53831,3.65889,1.690347224,1551.027336,140
qmof-5b57e19,KIQLEB01_FSR,bandgap_4.0_to_4.5eV,Ag,2.690139,1.03342,1.63602,2.387988082,776.2068116,76
qmof-bec0a90,KAGBIG_FSR,bandgap_4.0_to_4.5eV,Na,3.053464,1.40737,2.01876,1.314358411,1270.168073,128
qmof-796ed67,VELRAI_FSR,bandgap_4.0_to_4.5eV,Co,1.793371,1.2576,3.04911,1.538179187,590.9433437,57
qmof-19d3c65,NEHNEV_FSR,bandgap_4.0_to_4.5eV,Zn,3.010018,4.50675,5.59182,0.972263976,2325.046939,141
qmof-f51bd53,NARRAC_FSR,bandgap_4.0_to_4.5eV,Gd,3.103762,0.95461,3.6149,2.41022572,754.2630292,62
qmof-fa1d0ec,EBOQIX_FSR,bandgap_4.0_to_4.5eV,Zn,2.807386,1.17812,3.11036,1.621576803,1184.933063,111
qmof-540738e,MAFYAV_FSR,bandgap_4.0_to_4.5eV,Ba,3.11914,1.0163,1.94422,2.475219078,427.2466196,34
qmof-6721074,SUKREX01_FSR,bandgap_4.0_to_4.5eV,La,2.991028,1.23066,5.12111,2.311222906,1041.848872,88
qmof-f7e01af,NERYAL_FSR,bandgap_4.0_to_4.5eV,Mn,1.539568,0.96313,2.2568,1.939311456,936.8509477,88
qmof-a4f16de,NEYVIZ_FSR,bandgap_4.0_to_4.5eV,Dy,2.889184,0.97983,2.72503,2.386145641,824.163896,76
qmof-ff1a19b,LUVBAH_FSR,bandgap_4.0_to_4.5eV,Zn,3.376441,1.27841,3.40555,1.947655879,850.9306135,72
qmof-ec5caac,WEHDAR01_FSR,bandgap_4.0_to_4.5eV,Cd,3.205853,0.99986,2.34371,1.776180212,889.5565561,92
qmof-c799254,LUSYOP_FSR,bandgap_4.0_to_4.5eV,Pb,2.776472,1.03342,1.62724,2.18618965,935.0638037,86
qmof-bf96a9f,AWEHOA_FSR,bandgap_4.0_to_4.5eV,Ag,2.868895,0.76933,1.80515,2.973528119,671.134077,60
qmof-52d1cdd,XAHGOE_FSR,bandgap_4.0_to_4.5eV,Cd,2.878625,1.30639,1.6036,2.280027046,461.0951451,40
qmof-94a607c,MAYZUK_FSR,bandgap_4.0_to_4.5eV,Zn,3.136955,0.97255,1.81586,1.813378877,1145.0687,112
qmof-fd6b02c,LARLEX_FSR,bandgap_4.0_to_4.5eV,Hg,3.12526,1.2191,2.10491,2.484433359,1627.313332,136
qmof-4f4c03d,LACVAO_FSR,bandgap_4.0_to_4.5eV,Hg,2.780895,0.96931,2.30667,3.357337138,658.9501467,48
qmof-993b30b,IXIHUS01_FSR,bandgap_4.0_to_4.5eV,Cu,1.339298,0.97766,1.65319,2.063903042,731.0295034,70
qmof-6797aee,LUPCUW_FSR,bandgap_4.0_to_4.5eV,Zn,2.696698,2.15673,3.44777,1.685670569,1491.435957,108
qmof-e260879,DEBXEQ_FSR,bandgap_4.0_to_4.5eV,Zn,3.189137,2.17487,2.58273,1.393507964,1363.125786,130
