qmof_id,name,analysis_bin,primary_metal,outputs.pbe.bandgap,zeo_pld,zeo_lcd,zeo_density,zeo_volume,zeo_natoms
qmof-3a8ae72,SACSIZ_FSR,bandgap_2.5_to_3.0eV,Cu,1.254068,1.1216,1.73381,2.656507712,695.3077506,56
qmof-13eb8e0,VOZQEI03_FSR,bandgap_2.5_to_3.0eV,Cu,0.697221,0.89517,1.79609,1.616511315,712.6438941,78
qmof-e2276ee,QAKWUV_FSR,bandgap_2.5_to_3.0eV,Mn,0.892369,0.90126,1.49944,1.656707882,856.4531331,74
qmof-d6e31ae,OXELEK_FSR,bandgap_2.5_to_3.0eV,Cu,1.299106,1.07602,2.19183,2.133954095,1203.577042,108
qmof-98dce4c,MINJOK_FSR,bandgap_2.5_to_3.0eV,Mn,0.900359,1.08621,2.33408,1.503819972,1518.752642,144
qmof-ab6b13f,CAVSAV01_FSR,bandgap_2.5_to_3.0eV,Mn,0.625618,0.97222,2.908,1.430649814,646.9856201,63
qmof-ec7bd74,OVIBUS_FSR,bandgap_2.5_to_3.0eV,Cd,1.602167,1.29778,2.88934,1.583293342,1401.070317,128
qmof-b0fd440,ONAMAT_FSR,bandgap_2.5_to_3.0eV,V,1.024074,0.77564,1.58786,2.08595256,608.299894,60
qmof-4097e0e,FATJAN_FSR,bandgap_2.5_to_3.0eV,Co,0.451699,1.81066,2.8159,1.541056595,553.2203464,49
qmof-f02d68c,SIDRUT_FSR,bandgap_2.5_to_3.0eV,Tl,1.372447,0.81234,1.50534,2.979669595,926.1971866,76
qmof-ec84fcf,GOYRIX_FSR,bandgap_2.5_to_3.0eV,Co,0.614762,0.95559,2.23541,1.767424228,720.047212,66
qmof-373fda4,LEXXAP_FSR,bandgap_2.5_to_3.0eV,Cd,1.808735,2.21238,4.34161,1.978599617,1249.972275,95
qmof-5c59bff,RAHQUO_FSR,bandgap_2.5_to_3.0eV,Cu,0.857116,1.21577,1.9823,1.799550138,773.4906002,69
qmof-b7041f4,WEBKEW_FSR,bandgap_2.5_to_3.0eV,Cs,1.951162,0.99575,1.73549,2.383335122,1050.669885,80
qmof-30e7776,NEKXAD_FSR,bandgap_2.5_to_3.0eV,Cu,1.358314,0.92235,1.57222,2.555015914,919.4196115,80
qmof-69314a9,NAGZIH_FSR,bandgap_2.5_to_3.0eV,Cu,0.857853,0.79768,2.4766,1.910830512,955.7197676,90
qmof-198219a,MEPFIX_FSR,bandgap_2.5_to_3.0eV,Hg,1.851122,1.32856,2.30703,2.887452983,1598.01417,112
qmof-621f980,NUXYUC_FSR,bandgap_2.5_to_3.0eV,Co,0.534775,1.23442,2.02679,1.429082167,754.8083231,79
qmof-26b963b,IGIQAR_FSR,bandgap_2.5_to_3.0eV,Cu,1.71017,1.08299,2.73146,1.581875854,837.4295933,82
qmof-67b2819,WIGDUL_FSR,bandgap_2.5_to_3.0eV,Cu,0.618818,0.87368,2.26252,1.706648138,495.713772,48
qmof-2d4accf,CITYAG_FSR,bandgap_2.5_to_3.0eV,Cu,0.557594,1.66786,2.17447,1.710022364,1304.339602,132
qmof-e6afac4,HIGRAS_FSR,bandgap_2.5_to_3.0eV,Hg,1.937765,1.22484,1.80381,2.586914991,1297.417736,102
qmof-1b73980,SUMPOF_FSR,bandgap_2.5_to_3.0eV,Mn,0.737872,1.00147,1.66558,1.876597291,816.1556592,74
qmof-ece521b,NIGKAS_FSR,bandgap_2.5_to_3.0eV,Mn,0.497188,0.88983,1.56886,1.667384298,539.191419,59
qmof-c926dc5,JOXBIJ_FSR,bandgap_2.5_to_3.0eV,Zn,1.754048,2.49624,4.25909,1.285291836,1674.314825,134
qmof-02c7846,JIQGOF_FSR,bandgap_2.5_to_3.0eV,Ag,1.568051,0.6656,1.36141,2.463329522,711.8110764,72
qmof-1c5a2db,WIRGEM_FSR,bandgap_2.5_to_3.0eV,Mn,0.654816,0.68699,2.56001,1.65617146,363.1540653,33
qmof-37aec10,COQPAZ01_FSR,bandgap_2.5_to_3.0eV,Ag,1.354043,0.88411,2.13528,1.867746556,665.1944975,58
qmof-6810890,WUVBAR_FSR,bandgap_2.5_to_3.0eV,Organic_Only,1.877715,1.17294,2.16107,3.11794716,1456.593933,88
qmof-c3ddefd,XOJKUD01_FSR,bandgap_2.5_to_3.0eV,V,0.454676,0.94161,2.11757,1.970338539,743.4054616,70
qmof-0df7bd9,JOQRIS_FSR,bandgap_2.5_to_3.0eV,Cu,1.415067,3.72391,5.41892,1.179009193,1469.0485,100
qmof-3f9c4e1,LIGYUX_FSR,bandgap_2.5_to_3.0eV,Zn,1.775864,1.15693,2.24838,1.858274292,1168.122496,102
qmof-d23c199,LATKAV_FSR,bandgap_2.5_to_3.0eV,Cu,0.468261,2.09506,2.51195,1.982844132,399.5679254,30
qmof-7ac41d1,IMOVOW_FSR,bandgap_2.5_to_3.0eV,Ag,1.143326,0.85823,1.58651,2.15273895,805.3835463,84
qmof-9ef6119,GUVHEL_FSR,bandgap_2.5_to_3.0eV,Cu,1.326805,0.99646,1.83266,2.469528226,881.1004013,76
qmof-fb7e966,PIYGEL_FSR,bandgap_2.5_to_3.0eV,Ag,1.80027,1.06806,2.27605,2.630433459,1555.04364,126
qmof-225a152,RIDJIZ_FSR,bandgap_2.5_to_3.0eV,Cu,0.822702,2.76626,4.16147,1.240765255,1242.322124,93
qmof-e82535e,TOXFIX_FSR,bandgap_2.5_to_3.0eV,Hg,1.720188,1.3941,2.08934,2.46276317,1279.475489,94
qmof-74c27d5,KIFRUM_FSR,bandgap_2.5_to_3.0eV,Cu,0.777964,0.89694,1.74875,1.763475262,843.6769421,78
qmof-6fb95e8,GANKEM_FSR,bandgap_2.5_to_3.0eV,Cu,0.472286,1.14125,1.97392,2.203983582,632.2256963,58
qmof-3165240,TUFJUA_FSR,bandgap_2.5_to_3.0eV,Hg,2.125712,1.15643,1.80586,2.848162436,371.7545563,29
qmof-5c15ba0,FIDXIC_FSR,bandgap_2.5_to_3.0eV,Ag,0.889279,2.30501,2.94648,2.388038139,773.2023623,57
qmof-79ed331,RAZYEX_FSR,bandgap_2.5_to_3.0eV,Cu,0.473523,0.8716,1.58897,1.94853926,413.4741971,38
qmof-646df48,MIRWIU_FSR,bandgap_2.5_to_3.0eV,Ni,1.380645,0.7435,1.49088,1.752613101,450.1166086,51
qmof-5448086,RISBOM_FSR,bandgap_2.5_to_3.0eV,Cd,2.001323,1.11828,2.75401,1.505801133,1550.565485,144
qmof-993d367,NUFFAX01_FSR,bandgap_2.5_to_3.0eV,Ag,1.838355,1.01778,2.57818,1.7859078,1469.489603,136
qmof-da91664,YOMMIY_FSR,bandgap_2.5_to_3.0eV,Co,0.451812,1.15881,2.02124,1.704795593,591.6231132,61
qmof-c05a1d4,FASKUI_FSR,bandgap_2.5_to_3.0eV,Hg,1.772891,1.17109,1.84245,2.571541944,1308.74196,108
qmof-a5a6fa2,LAYLEF_FSR,bandgap_2.5_to_3.0eV,Co,0.339657,0.92211,1.84321,1.777795301,865.4953402,94
qmof-8072339,LIDZAB_FSR,bandgap_3.0_to_3.5eV,Cd,2.348743,1.57619,2.11475,1.646854314,1058.349215,102
qmof-e42499c,MOQGEF_FSR,bandgap_3.0_to_3.5eV,Mo,2.543541,3.17093,3.73973,2.059625024,1278.832257,112
qmof-cf362bb,EJONEX_FSR,bandgap_3.0_to_3.5eV,Cu,2.043365,0.96406,1.9713,2.26794527,1141.178451,110
qmof-7397205,ILAMEN_FSR,bandgap_3.0_to_3.5eV,Cu,0.497537,1.49431,2.5948,1.82113508,994.3917335,100
qmof-cc0c005,AQOROP_FSR,bandgap_3.0_to_3.5eV,Zn,2.506065,1.16862,2.08339,1.874561391,537.893644,50
qmof-1fc6244,HOYMOZ_FSR,bandgap_3.0_to_3.5eV,Hg,2.029565,1.32726,2.30234,3.057652111,1554.32019,108
qmof-0111861,IVUVIG_FSR,bandgap_3.0_to_3.5eV,Sm,1.56605,2.5328,4.50006,1.747789345,1849.286994,148
qmof-504b878,IGODAK_FSR,bandgap_3.0_to_3.5eV,Zn,2.556621,1.12853,2.23536,1.719371117,1031.620223,96
qmof-51e54c4,MIDHOY_FSR,bandgap_3.0_to_3.5eV,Organic_Only,1.909706,1.04239,1.78173,2.266557753,1028.395378,96
qmof-c8323eb,HIZJEH_FSR,bandgap_3.0_to_3.5eV,Mn,1.30334,1.11524,2.57598,1.757140619,1130.780891,108
qmof-c8f72fc,ROGSAI_FSR,bandgap_3.0_to_3.5eV,Ni,1.31748,4.28592,7.10942,1.288264511,2163.419018,140
qmof-2941470,OLUGOR_FSR,bandgap_3.0_to_3.5eV,Li,2.108768,1.10687,2.01486,1.808770961,1046.793643,96
qmof-d4b9216,JEXNOQ_FSR,bandgap_3.0_to_3.5eV,Co,0.760678,1.21738,2.22631,1.579290205,1077.478899,108
qmof-e266e2c,EREZOR_FSR,bandgap_3.0_to_3.5eV,Cu,0.863647,1.50113,1.85943,1.933959116,599.7206032,58
qmof-74470b6,ECOZIH_FSR,bandgap_3.0_to_3.5eV,Mo,1.996905,0.88845,2.47583,2.685692188,1242.687714,108
qmof-e20ca81,EKOLUN_FSR,bandgap_3.0_to_3.5eV,Zn,2.194309,1.55737,2.67172,1.430335803,1569.573985,138
qmof-b9a1228,AGACIW01_FSR,bandgap_3.0_to_3.5eV,Na,2.302511,0.85043,1.56766,1.794921702,670.0989297,64
qmof-9e9f1d7,IWIMEH_FSR,bandgap_3.0_to_3.5eV,Mg,1.904114,0.73676,1.64061,1.948052551,363.6876269,37
qmof-c8f59a6,HAPGOX_FSR,bandgap_3.0_to_3.5eV,Mn,0.783983,0.83332,1.57913,1.904342465,874.176944,94
qmof-37d508d,AFUXAC_FSR,bandgap_3.0_to_3.5eV,Sn,2.40915,1.09409,2.81781,1.545651144,1251.02223,122
qmof-457d039,RAFQEV_FSR,bandgap_3.0_to_3.5eV,Zn,2.191099,1.62687,2.80054,1.666285604,1553.410517,148
qmof-f6f9b84,MAFBIG_FSR,bandgap_3.0_to_3.5eV,Co,0.304607,3.14391,3.51388,1.60268084,365.9591228,33
qmof-bdb9583,PUTTUV_FSR,bandgap_3.0_to_3.5eV,Zn,1.650671,1.03848,2.68277,1.532227744,1176.679723,118
qmof-1ba69f6,OVEJOQ_FSR,bandgap_3.0_to_3.5eV,Cd,2.176441,0.82605,1.70275,1.921255675,489.8323599,47
qmof-4537b4a,QETTER_FSR,bandgap_3.0_to_3.5eV,Cu,0.825559,1.88247,3.6233,1.483332827,988.299366,82
qmof-b4beb57,BUDLUJ_FSR,bandgap_3.0_to_3.5eV,Cu,0.702061,0.92621,1.8717,2.103368466,788.1480241,80
qmof-fdac092,OVAKIH_FSR,bandgap_3.0_to_3.5eV,Cd,2.24598,1.02528,2.06273,1.744236712,1254.551092,126
qmof-90271e6,CIMFIP_FSR,bandgap_3.0_to_3.5eV,Zn,2.361912,0.99923,1.96108,2.079701436,710.599788,60
qmof-db10139,CIHLUC_FSR,bandgap_3.0_to_3.5eV,Cu,0.961453,1.38732,4.21898,1.645028286,976.8018086,94
qmof-b7f8729,JEZLIM_FSR,bandgap_3.0_to_3.5eV,Mn,0.973806,0.93981,3.0714,1.581581246,958.2289686,96
qmof-68a928b,YICBIW_FSR,bandgap_3.0_to_3.5eV,Cr,2.418225,0.79051,1.81017,3.080620723,873.9880422,76
qmof-1647c66,IRACOU_FSR,bandgap_3.0_to_3.5eV,Cu,0.913894,1.08393,2.21762,1.755649417,1164.540005,116
qmof-36577c1,CAYLIZ_FSR,bandgap_3.0_to_3.5eV,Dy,2.477036,0.69545,1.89074,2.389683229,869.8049031,90
qmof-44dd757,DADYAL_FSR,bandgap_3.0_to_3.5eV,Cu,1.878914,1.30149,3.18848,2.107025096,1721.459479,148
qmof-6313ccd,YOMMAQ_FSR,bandgap_3.0_to_3.5eV,Cd,2.14298,1.51734,2.40228,1.748618464,627.5802772,61
qmof-c1d4910,OFIKAQ_FSR,bandgap_3.0_to_3.5eV,Ag,1.473186,1.07323,3.86511,1.591390503,1396.885759,144
qmof-a9f2188,RIPFIG_FSR,bandgap_3.0_to_3.5eV,Au,0.881295,1.22935,2.26411,2.749802321,850.0042882,78
qmof-cb12c69,TULXUV_FSR,bandgap_3.0_to_3.5eV,Cu,2.043047,0.99085,2.54359,1.993428925,1074.72103,90
qmof-eaa4006,HAFDEA01_FSR,bandgap_3.0_to_3.5eV,Fe,1.321417,1.38274,1.84456,2.377354243,769.9442801,60
qmof-e39683b,AZAYEH_FSR,bandgap_3.0_to_3.5eV,Li,1.742713,2.1831,3.00317,1.536155786,412.9214727,36
qmof-44dcbfb,DIXJIF_FSR,bandgap_3.0_to_3.5eV,Zn,2.256775,3.20353,4.96519,1.381446606,1604.243468,124
qmof-17a2f2b,DINMUK_FSR,bandgap_3.0_to_3.5eV,Fe,0.371968,1.21757,1.91156,1.576680663,725.0029232,62
qmof-d06df45,QOTMIW_FSR,bandgap_3.0_to_3.5eV,Zn,1.585612,0.8176,1.49903,1.854937215,661.8459206,70
qmof-62599d4,XIZLIC_FSR,bandgap_3.0_to_3.5eV,Zn,1.990723,0.83643,1.93858,1.866886972,607.7400144,62
qmof-0cfad40,BAGPOP01_FSR,bandgap_3.0_to_3.5eV,Cu,0.900648,0.80739,1.82827,1.686334371,692.8627059,62
qmof-cdb5ed9,DUZSIC_FSR,bandgap_3.0_to_3.5eV,La,2.270553,0.90445,1.91024,1.956631479,995.1124293,98
qmof-6b9f186,GORGIF_FSR,bandgap_3.0_to_3.5eV,Cd,1.849679,1.27668,3.56872,1.767210035,1543.443205,124
qmof-410f77a,GACTIQ_FSR,bandgap_3.0_to_3.5eV,Na,2.593122,0.89803,1.4723,1.738814394,829.677864,80
qmof-eb6d7e8,EJONAT_FSR,bandgap_3.0_to_3.5eV,Cu,2.034971,0.96877,2.00555,2.237164943,1144.508176,110
qmof-7fbccc7,LICZIH_FSR,bandgap_3.0_to_3.5eV,Cd,2.367244,0.95161,1.55307,1.711661102,1142.610719,114
qmof-290b93c,DEFREO_FSR,bandgap_3.5_to_4.0eV,Zn,2.199852,1.11726,1.93739,1.838160059,1209.142401,124
qmof-025cbf2,QATXOA_FSR,bandgap_3.5_to_4.0eV,Ag,2.467471,1.11115,2.08201,3.553567235,550.1747305,40
qmof-27041f1,FUBCIP_FSR,bandgap_3.5_to_4.0eV,Cd,3.024121,1.25433,1.78888,1.743451113,988.3422396,106
qmof-593eb07,GIFJIR_FSR,bandgap_3.5_to_4.0eV,Zn,2.180146,1.24681,2.25939,1.674874701,1271.567683,128
qmof-b44d887,ATOMIF_FSR,bandgap_3.5_to_4.0eV,Ni,0.693268,1.21157,1.86642,1.669760086,1451.794784,148
qmof-7c5f404,ALAJEE_FSR,bandgap_3.5_to_4.0eV,Cu,0.901069,1.1153,2.07519,1.698993623,1191.428566,104
qmof-43cd502,MILBEO_FSR,bandgap_3.5_to_4.0eV,Tl,2.627308,1.23464,2.20027,2.688199959,1206.543034,114
qmof-248b9a0,HEHPEP_FSR,bandgap_3.5_to_4.0eV,Cu,0.848916,0.82125,2.67233,1.491363036,886.1981088,102
qmof-9791d0d,CUZLAM_FSR,bandgap_3.5_to_4.0eV,Ag,2.630374,0.96251,1.73963,2.297227169,914.9713018,84
qmof-84604c2,GUYHOX_FSR,bandgap_3.5_to_4.0eV,Cd,2.564523,1.22627,2.38927,1.945121841,1725.376414,140
qmof-8ac5157,FOBXOL_FSR,bandgap_3.5_to_4.0eV,Tb,2.551629,1.09412,2.61282,1.759398512,1509.203094,146
qmof-1742993,MAPGOC_FSR,bandgap_3.5_to_4.0eV,Yb,2.973874,1.13141,1.77523,2.889595468,878.4789531,84
qmof-5779945,LATREG_FSR,bandgap_3.5_to_4.0eV,Cd,2.623174,0.9616,2.02537,1.854791649,928.8889299,94
qmof-dc6f906,GUPLEJ_FSR,bandgap_3.5_to_4.0eV,Cu,0.858206,1.54712,3.33776,1.818395533,1083.796258,92
qmof-da7388e,EXOKIM_FSR,bandgap_3.5_to_4.0eV,Al,0.389034,1.12585,2.33127,2.237997851,968.7668174,84
qmof-3c501fe,GOSMAE_FSR,bandgap_3.5_to_4.0eV,Zn,2.419169,0.98246,2.06149,1.750922305,739.1164863,66
qmof-bf2685f,GIXPAG_FSR,bandgap_3.5_to_4.0eV,Zn,2.737091,1.10542,1.90731,1.780237762,1233.601345,124
qmof-61fb59a,DEMVAT01_FSR,bandgap_3.5_to_4.0eV,Zn,2.238911,1.09733,2.3752,1.654915361,1390.908956,116
qmof-e74dbd8,HEPBUC_FSR,bandgap_3.5_to_4.0eV,Cd,2.515946,1.17698,2.14743,2.11312182,1073.704113,92
qmof-4bae7c0,TABFUZ_FSR,bandgap_3.5_to_4.0eV,Ag,2.124411,0.76213,1.91268,2.265142261,868.0719001,84
qmof-01a1b42,JAYTIN_FSR,bandgap_3.5_to_4.0eV,Cd,2.874845,0.84735,2.4102,1.912179587,768.8879195,78
qmof-e2455e8,MAXZUH_FSR,bandgap_3.5_to_4.0eV,Ag,1.976984,0.8312,1.97386,2.082011378,1040.206457,100
qmof-abb33dd,DAXNUN_FSR,bandgap_3.5_to_4.0eV,Hg,2.816346,1.28608,2.17194,2.041068547,1046.089249,94
qmof-790523b,UWIBAF_FSR,bandgap_3.5_to_4.0eV,Cd,2.665468,1.25062,2.38543,2.030746938,937.9999682,82
qmof-1e427c5,ONAWIK01_FSR,bandgap_3.5_to_4.0eV,Cu,0.961023,0.87038,1.55766,1.672861324,1030.143995,110
qmof-85aeb56,XAGQED_FSR,bandgap_3.5_to_4.0eV,Cd,3.034844,0.88339,2.06651,2.019362692,695.1255802,74
qmof-9213bc0,DUBGAJ_FSR,bandgap_3.5_to_4.0eV,Pr,2.22607,1.44995,2.03943,2.339620337,630.383456,62
qmof-52acdcc,YATMUD_FSR,bandgap_3.5_to_4.0eV,Hg,2.710999,1.10358,2.07506,2.385884384,715.0956218,62
qmof-61db27b,GISHAS_FSR,bandgap_3.5_to_4.0eV,Cu,0.810759,1.19888,2.38773,1.666658439,1075.008249,116
qmof-ab17fad,FOHCIP_FSR,bandgap_3.5_to_4.0eV,Cd,2.663214,1.08252,2.33118,2.36087425,1866.612848,128
qmof-0d3e46d,XAGRAA_FSR,bandgap_3.5_to_4.0eV,Cd,2.785645,0.85155,1.49566,2.005114701,713.3518851,76
qmof-a23970b,GUVFIN_FSR,bandgap_3.5_to_4.0eV,Cu,0.931266,1.30875,3.11181,1.444965712,505.5033917,41
qmof-09cb4ce,DOPKOK_FSR,bandgap_3.5_to_4.0eV,Cu,0.915468,1.10143,3.00831,1.666549056,976.2513731,92
qmof-397dea5,NETTAK_FSR,bandgap_3.5_to_4.0eV,Zn,2.725363,1.05402,2.47184,1.751730047,1246.271767,112
qmof-f2bdce1,NUTLUJ_FSR,bandgap_3.5_to_4.0eV,Cd,2.326186,1.17613,2.06397,2.01231332,1395.427157,124
qmof-f0e2ea0,QOYDIR02_FSR,bandgap_3.5_to_4.0eV,Cu,0.79028,1.36342,1.59432,2.119844452,475.754786,50
qmof-cabf074,WISZUT01_FSR,bandgap_3.5_to_4.0eV,Zn,2.534208,1.4383,1.80141,1.634001775,922.728647,99
qmof-c679c80,LOFDUI_FSR,bandgap_3.5_to_4.0eV,K,2.677037,0.54387,1.19871,1.997746456,602.3736739,52
qmof-89941ae,PYNOCD_FSR,bandgap_3.5_to_4.0eV,Cd,2.552948,1.07298,2.10517,3.155451497,971.0668928,60
qmof-8be7b17,UFAVED_FSR,bandgap_3.5_to_4.0eV,Cu,0.890559,2.79227,3.67165,1.604960134,897.9482203,78
qmof-954922b,SOWTIJ_FSR,bandgap_3.5_to_4.0eV,Co,0.542515,1.19,2.25823,2.086294625,713.2662529,64
qmof-4b62488,EZULAO_FSR,bandgap_3.5_to_4.0eV,Cd,2.677316,1.23304,2.43071,1.777046623,746.9490353,70
qmof-d1115ca,XEYWUU_FSR,bandgap_3.5_to_4.0eV,Cu,0.797171,1.1186,2.51822,1.635308069,751.0452485,74
qmof-391f176,XODRIR_FSR,bandgap_3.5_to_4.0eV,V,2.494338,0.72331,2.73269,1.937097115,850.605622,84
qmof-1d3b3d3,OBAWAS_FSR,bandgap_3.5_to_4.0eV,K,2.699054,0.84472,1.53154,1.694448922,602.426062,58
qmof-9314df5,UCOCOE_FSR,bandgap_3.5_to_4.0eV,Ag,2.45575,0.75662,1.50205,3.08224345,969.8476001,96
qmof-e556c47,TATCAV_FSR,bandgap_3.5_to_4.0eV,Gd,2.846696,1.02371,2.32749,3.182775242,915.194767,82
qmof-26d536e,KUBYUC_FSR,bandgap_3.5_to_4.0eV,Ni,1.316299,1.60207,2.74447,1.648513831,1353.506739,128
qmof-57d20b8,QUCDAV_FSR,bandgap_3.5_to_4.0eV,Cu,0.782104,0.93541,1.5854,2.381923079,634.7928022,60
qmof-50773c3,YIKJAG_FSR,bandgap_3.5_to_4.0eV,Cd,2.448117,1.04329,1.80768,3.181098349,714.2947152,46
qmof-3db6ff9,NUYTIL_FSR,bandgap_4.0_to_4.5eV,Pr,3.13356,1.58,3.13208,2.264822665,1613.271889,144
qmof-d0f9fb3,DAHMEF03_FSR,bandgap_4.0_to_4.5eV,Cd,3.18069,0.54828,1.5747,2.646818378,365.7776531,40
qmof-132bbae,QUFCEA_FSR,bandgap_4.0_to_4.5eV,Zn,2.785727,1.02249,2.36959,1.838609659,859.2291933,80
qmof-01ecb5c,DEFVOB_FSR,bandgap_4.0_to_4.5eV,Cd,3.228149,0.94431,2.62573,1.668140863,1048.844247,106
qmof-d611084,NEDCAD_FSR,bandgap_4.0_to_4.5eV,Mg,2.926684,1.07378,4.93485,1.575275697,1090.235886,90
qmof-8c3ae1d,LANZUY_FSR,bandgap_4.0_to_4.5eV,Ag,2.443615,0.88628,1.48726,2.58432187,966.2471368,94
qmof-f8b577a,FAVNEY_FSR,bandgap_4.0_to_4.5eV,Zn,2.692993,1.08546,2.2482,2.134783217,414.5661899,36
qmof-3f3a532,UVOQED_FSR,bandgap_4.0_to_4.5eV,Dy,3.19174,1.01008,3.21117,2.175109941,711.0651228,66
qmof-0e4c5e7,KEQNIF_FSR,bandgap_4.0_to_4.5eV,Cd,3.017684,0.94296,1.91984,2.05515345,1155.475017,104
qmof-ac5170e,RAPGUN_FSR,bandgap_4.0_to_4.5eV,Pr,3.077277,1.10196,2.0638,2.069015084,838.1695949,82
qmof-52796c9,GIFTAS_FSR,bandgap_4.0_to_4.5eV,Cd,3.280668,1.55889,3.39511,1.799225826,839.2971977,76
qmof-c468324,FOQSIO_FSR,bandgap_4.0_to_4.5eV,Cu,2.354762,1.57023,2.18065,2.598049402,288.2993303,24
qmof-4dc2cd0,MIMKIE_FSR,bandgap_4.0_to_4.5eV,Ca,3.021219,1.12855,3.30522,1.50090542,1091.855645,92
qmof-14c2b89,ALOJOA_FSR,bandgap_4.0_to_4.5eV,Zn,2.669678,2.09434,3.60506,1.299133484,1098.855409,110
qmof-6b03e0d,MAZBAT_FSR,bandgap_4.0_to_4.5eV,Cd,3.23494,1.17062,2.07667,1.92425982,1241.328223,112
qmof-65356da,QAFGAI_FSR,bandgap_4.0_to_4.5eV,Cd,2.869132,2.63245,3.62302,1.892793469,1321.808818,108
qmof-7e5cbc5,MOXGAH_FSR,bandgap_4.0_to_4.5eV,Ag,2.91644,1.07633,4.94214,1.381086088,1356.862308,106
qmof-cb14b92,DIKQEU_FSR,bandgap_4.0_to_4.5eV,Zn,3.06432,0.92484,1.95874,1.920513631,973.7744231,96
qmof-ef49c96,JAVQIH01_FSR,bandgap_4.0_to_4.5eV,Cd,3.384639,1.12372,1.71378,2.28233699,857.1867133,80
qmof-e139c58,GUTZAX01_FSR,bandgap_4.0_to_4.5eV,Zn,3.110681,1.10556,2.4523,1.739315369,831.9874695,84
qmof-2dbac39,VINKAH_FSR,bandgap_4.0_to_4.5eV,Mg,3.281531,1.94183,2.51615,1.52039927,634.7159155,58
qmof-6a95fdb,IQOWER_FSR,bandgap_4.0_to_4.5eV,Ag,2.925224,0.93892,2.26468,2.449977905,988.3649513,92
qmof-d9102fc,GAJWAR_FSR,bandgap_4.0_to_4.5eV,Cd,3.269625,1.6674,2.6705,2.071355812,1139.518443,92
qmof-b46a7a6,LASQON_FSR,bandgap_4.0_to_4.5eV,Ni,1.32215,2.33052,4.04903,1.419787031,1470.204054,123
qmof-e209021,FEPTEA_FSR,bandgap_4.0_to_4.5eV,Cd,3.116439,1.54235,2.1216,1.935853248,1013.202427,90
qmof-e84ed41,BUZHEK_FSR,bandgap_4.0_to_4.5eV,Cd,3.013697,2.02392,2.84058,1.866018339,1222.95119,104
qmof-e54494c,OXEWUL_FSR,bandgap_4.0_to_4.5eV,Li,3.323387,0.77196,1.62081,1.754091721,465.674114,48
qmof-d73a212,LEPKUN01_FSR,bandgap_4.0_to_4.5eV,Zn,3.136445,1.40704,3.04129,1.656180387,1565.526806,138
qmof-0618e72,IVARAZ01_FSR,bandgap_4.0_to_4.5eV,Cd,3.018311,1.17464,3.31498,1.683427356,964.1803556,88
qmof-7d9565e,DEJYOJ_FSR,bandgap_4.0_to_4.5eV,Zn,2.924086,1.14411,2.85297,1.461698609,1003.831754,98
qmof-c2973f6,BEHWIU_FSR,bandgap_4.0_to_4.5eV,Na,2.613114,2.07954,2.70268,1.448828975,1092.205314,108
qmof-94dd3be,CAZXOQ_FSR,bandgap_4.0_to_4.5eV,Zn,2.934952,1.18727,1.711,1.798806564,623.4200696,66
qmof-d208f10,OQIMIM_FSR,bandgap_4.0_to_4.5eV,Ni,1.384025,0.94943,2.04157,1.67046084,908.7254566,90
qmof-2fa122f,NENHIZ_FSR,bandgap_4.0_to_4.5eV,Tb,2.865662,1.07181,2.0251,2.696876164,472.9485988,44
qmof-dc5bf96,LIHLEU_FSR,bandgap_4.0_to_4.5eV,Er,2.612786,0.69001,1.63438,3.013191172,812.0258218,80
qmof-075d3eb,NUZHIB_FSR,bandgap_4.0_to_4.5eV,Zn,2.730002,1.02536,1.76591,1.709354338,722.2920449,74
qmof-ed13cd9,HEGVUM_FSR,bandgap_4.0_to_4.5eV,Zn,2.794261,1.14855,1.78856,2.056134219,801.803267,79
qmof-6736052,QURSUT_FSR,bandgap_4.0_to_4.5eV,Tb,2.515851,1.32685,2.76944,1.985320291,1044.485996,86
qmof-bf979d0,DEDWOB_FSR,bandgap_4.0_to_4.5eV,Cu,0.967353,1.06883,2.10487,1.769753501,720.3954152,66
qmof-e5a60a8,EHOXUV_FSR,bandgap_4.0_to_4.5eV,Zn,3.439716,1.47262,1.94008,1.624617757,1192.345845,124
qmof-f69729d,SOHBAU_FSR,bandgap_4.0_to_4.5eV,Ag,2.770733,0.7929,1.89057,2.10368706,655.3744629,62
qmof-a3a73b2,FEWFOE_FSR,bandgap_4.0_to_4.5eV,Nd,3.040088,1.10066,2.10768,1.720372893,1310.257046,134
qmof-2827567,GUJFOG_FSR,bandgap_4.0_to_4.5eV,Ag,2.897668,0.88975,1.73952,2.353748464,612.4745955,58
qmof-a020491,GOVYOH_FSR,bandgap_4.0_to_4.5eV,Zn,2.729329,3.15038,4.45894,1.353870211,1103.463785,78
qmof-98f67f3,ETUGAD_FSR,bandgap_4.0_to_4.5eV,Ag,2.972883,1.18968,3.93326,2.113288218,1339.134153,108
qmof-a715883,ANIYUS_FSR,bandgap_4.0_to_4.5eV,Cu,1.00248,1.09934,2.54209,1.815571136,603.1028165,58
qmof-d014068,DEHXEU_FSR,bandgap_4.0_to_4.5eV,Sm,2.700276,1.13102,2.21592,2.014203708,861.7457065,86
qmof-1a60fe1,HEFRUI_FSR,bandgap_4.0_to_4.5eV,Cd,2.432054,0.98529,2.32129,1.55584689,1316.918751,132
